#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FGF10	FLT3	9606.ENSP00000264664	9606.ENSP00000241453	0	0	0	0	0.107	0.168	0.650	0.341	0.806
FGF10	PLCG1	9606.ENSP00000264664	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.284	0.626
FGF10	KRAS	9606.ENSP00000264664	9606.ENSP00000256078	0	0	0	0	0.055	0.045	0.500	0.428	0.707
FGF10	PDGFRA	9606.ENSP00000264664	9606.ENSP00000257290	0	0	0	0	0.133	0.168	0.650	0.583	0.880
FGF10	PDGFRB	9606.ENSP00000264664	9606.ENSP00000261799	0	0	0	0	0.108	0.168	0.650	0.675	0.904
FGF10	FLT4	9606.ENSP00000264664	9606.ENSP00000261937	0	0	0	0	0.086	0.168	0.650	0.709	0.912
FGF10	GAB1	9606.ENSP00000264664	9606.ENSP00000262995	0	0	0	0	0	0	0.400	0.202	0.500
FGF10	MAPK3	9606.ENSP00000264664	9606.ENSP00000263025	0	0	0	0	0.055	0	0.400	0.577	0.739
FGF10	KDR	9606.ENSP00000264664	9606.ENSP00000263923	0	0	0	0	0.126	0.168	0.650	0.770	0.933
FGF10	PIK3CA	9606.ENSP00000264664	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.318	0.573
FGF10	FGF2	9606.ENSP00000264664	9606.ENSP00000264498	0	0	0	0.716	0.071	0	0.400	0.388	0.629
FGF10	VEGFB	9606.ENSP00000264664	9606.ENSP00000311127	0	0	0	0	0	0	0	0.419	0.418
FGF10	PDGFA	9606.ENSP00000264664	9606.ENSP00000346508	0	0	0	0	0	0	0	0.454	0.454
FGF10	RHOA	9606.ENSP00000264664	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.458	0.460
FGF10	FGF5	9606.ENSP00000264664	9606.ENSP00000311697	0	0	0	0.788	0	0	0.400	0.143	0.463
FGF10	PIK3CB	9606.ENSP00000264664	9606.ENSP00000501150	0	0	0	0	0	0	0.400	0.158	0.473
FGF10	NTF3	9606.ENSP00000264664	9606.ENSP00000397297	0	0	0	0	0	0	0	0.484	0.484
FGF10	PIK3R1	9606.ENSP00000264664	9606.ENSP00000428056	0	0	0	0	0.047	0	0.400	0.204	0.505
FGF10	KITLG	9606.ENSP00000264664	9606.ENSP00000495951	0	0	0	0	0.047	0	0	0.508	0.511
FGF10	VEGFD	9606.ENSP00000264664	9606.ENSP00000297904	0	0	0	0	0.065	0	0	0.511	0.523
FGF10	FGF17	9606.ENSP00000264664	9606.ENSP00000352414	0	0	0	0.633	0	0	0.400	0.244	0.527
FGF10	FGF9	9606.ENSP00000264664	9606.ENSP00000371790	0	0	0.084	0.848	0.099	0	0.400	0.160	0.528
FGF10	FGF18	9606.ENSP00000264664	9606.ENSP00000274625	0	0	0	0.641	0	0	0.400	0.283	0.551
FGF10	VEGFC	9606.ENSP00000264664	9606.ENSP00000480043	0	0	0	0	0.058	0	0	0.548	0.556
FGF10	SOS1	9606.ENSP00000264664	9606.ENSP00000384675	0	0	0	0	0	0	0.400	0.303	0.564
FGF10	SHC1	9606.ENSP00000264664	9606.ENSP00000401303	0	0	0	0	0.049	0	0.400	0.315	0.575
FGF10	FGF19	9606.ENSP00000264664	9606.ENSP00000294312	0	0	0	0.667	0.049	0	0.400	0.330	0.584
FGF10	TGFA	9606.ENSP00000264664	9606.ENSP00000404131	0	0	0	0	0.051	0	0	0.605	0.609
FGF10	PGF	9606.ENSP00000264664	9606.ENSP00000451040	0	0	0	0	0	0	0	0.612	0.612
FGF10	NRAS	9606.ENSP00000264664	9606.ENSP00000358548	0	0	0	0	0.055	0.045	0.500	0.246	0.614
FGF10	HRAS	9606.ENSP00000264664	9606.ENSP00000407586	0	0	0	0	0.055	0.045	0.500	0.286	0.635
FGF10	FGF8	9606.ENSP00000264664	9606.ENSP00000321797	0	0	0	0.662	0.061	0	0.400	0.404	0.635
FGF10	PTPN11	9606.ENSP00000264664	9606.ENSP00000489597	0	0	0	0	0.055	0.070	0.400	0.395	0.638
FGF10	FGF7	9606.ENSP00000264664	9606.ENSP00000267843	0	0	0.062	0.921	0.121	0	0.400	0.355	0.638
FGF10	IGF2	9606.ENSP00000264664	9606.ENSP00000391826	0	0	0	0	0	0	0	0.643	0.643
FGF10	FGF16	9606.ENSP00000264664	9606.ENSP00000399324	0	0	0.074	0.842	0.105	0	0.400	0.370	0.645
FGF10	FGF3	9606.ENSP00000264664	9606.ENSP00000334122	0	0	0	0.847	0	0	0.400	0.472	0.669
FGF10	NGF	9606.ENSP00000264664	9606.ENSP00000358525	0	0	0	0	0	0	0	0.679	0.679
FGF10	PDGFB	9606.ENSP00000264664	9606.ENSP00000330382	0	0	0	0	0.103	0	0	0.658	0.680
FGF10	GRB2	9606.ENSP00000264664	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.616	0.759
FGF10	NTRK2	9606.ENSP00000264664	9606.ENSP00000277120	0	0	0	0	0.075	0	0.650	0.336	0.766
FGF10	IGF1	9606.ENSP00000264664	9606.ENSP00000376637	0	0	0	0	0.060	0	0	0.785	0.789
FGF10	INSR	9606.ENSP00000264664	9606.ENSP00000303830	0	0	0	0	0	0	0.650	0.492	0.814
FGF10	INS	9606.ENSP00000264664	9606.ENSP00000380432	0	0	0	0	0.101	0	0	0.808	0.820
FGF10	TEK	9606.ENSP00000264664	9606.ENSP00000369375	0	0	0	0	0.083	0.168	0.650	0.521	0.855
FGF10	KIT	9606.ENSP00000264664	9606.ENSP00000288135	0	0	0	0	0.062	0.168	0.650	0.542	0.858
FGF10	IGF1R	9606.ENSP00000264664	9606.ENSP00000497069	0	0	0	0	0	0	0.650	0.656	0.874
FGF10	FLT1	9606.ENSP00000264664	9606.ENSP00000282397	0	0	0	0	0.088	0.168	0.650	0.593	0.877
FGF10	MET	9606.ENSP00000264664	9606.ENSP00000317272	0	0	0	0	0.067	0	0.650	0.667	0.881
FGF10	NTRK1	9606.ENSP00000264664	9606.ENSP00000431418	0	0	0	0	0	0	0.650	0.696	0.889
FGF10	FGFR3	9606.ENSP00000264664	9606.ENSP00000339824	0	0	0	0	0	0.296	0.650	0.932	0.981
FGF10	FGFR4	9606.ENSP00000264664	9606.ENSP00000292408	0	0	0	0	0	0.296	0.650	0.982	0.995
FGF10	FGFR1	9606.ENSP00000264664	9606.ENSP00000393312	0	0	0	0	0.042	0.296	0.900	0.997	0.999
FGF10	FGFR2	9606.ENSP00000264664	9606.ENSP00000410294	0	0	0	0	0.044	0.983	0.900	0.998	0.999
FGF16	FGF4	9606.ENSP00000399324	9606.ENSP00000168712	0	0	0.128	0.784	0.162	0	0.400	0.118	0.562
FGF16	NGFR	9606.ENSP00000399324	9606.ENSP00000172229	0	0	0	0	0	0	0.650	0.338	0.758
FGF16	FGF20	9606.ENSP00000399324	9606.ENSP00000180166	0	0	0.058	0.963	0	0	0.400	0.049	0.416
FGF16	FGF22	9606.ENSP00000399324	9606.ENSP00000215530	0	0	0.084	0.872	0.124	0	0.400	0.090	0.503
FGF16	MAPK1	9606.ENSP00000399324	9606.ENSP00000215832	0	0	0	0	0.054	0	0.400	0.310	0.574
FGF16	PIK3R2	9606.ENSP00000399324	9606.ENSP00000222254	0	0	0	0	0	0	0.400	0.160	0.474
FGF16	HGF	9606.ENSP00000399324	9606.ENSP00000222390	0	0	0	0	0	0	0	0.867	0.867
FGF16	NFKB1	9606.ENSP00000399324	9606.ENSP00000226574	0	0	0	0	0	0	0	0.418	0.418
FGF16	FGF6	9606.ENSP00000399324	9606.ENSP00000228837	0	0	0.122	0.788	0.139	0	0.400	0.100	0.537
FGF16	FGF23	9606.ENSP00000399324	9606.ENSP00000237837	0	0	0	0.623	0.116	0	0.400	0.552	0.741
FGF16	FLT3	9606.ENSP00000399324	9606.ENSP00000241453	0	0	0	0	0.087	0.168	0.650	0.339	0.801
FGF16	PLCG1	9606.ENSP00000399324	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.286	0.628
FGF16	KRAS	9606.ENSP00000399324	9606.ENSP00000256078	0	0	0	0	0.055	0.045	0.500	0.391	0.688
FGF16	PDGFRA	9606.ENSP00000399324	9606.ENSP00000257290	0	0	0	0	0.083	0.168	0.650	0.521	0.855
FGF16	PDGFRB	9606.ENSP00000399324	9606.ENSP00000261799	0	0	0	0	0.055	0.168	0.650	0.659	0.893
FGF16	FLT4	9606.ENSP00000399324	9606.ENSP00000261937	0	0	0	0	0.074	0.168	0.650	0.712	0.912
FGF16	GAB1	9606.ENSP00000399324	9606.ENSP00000262995	0	0	0	0	0	0	0.400	0.208	0.504
FGF16	MAPK3	9606.ENSP00000399324	9606.ENSP00000263025	0	0	0	0	0.054	0	0.400	0.554	0.725
FGF16	KDR	9606.ENSP00000399324	9606.ENSP00000263923	0	0	0	0	0.080	0.168	0.650	0.770	0.930
FGF16	PIK3CA	9606.ENSP00000399324	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.301	0.563
FGF16	FGF2	9606.ENSP00000399324	9606.ENSP00000264498	0	0	0	0.728	0	0.098	0.400	0.278	0.575
FGF16	FGF7	9606.ENSP00000399324	9606.ENSP00000267843	0	0	0.103	0.837	0.082	0	0.400	0.110	0.502
FGF16	FGF18	9606.ENSP00000399324	9606.ENSP00000274625	0	0	0	0.655	0.043	0	0.400	0.273	0.546
FGF16	NTRK2	9606.ENSP00000399324	9606.ENSP00000277120	0	0	0	0	0.045	0	0.650	0.325	0.754
FGF16	FLT1	9606.ENSP00000399324	9606.ENSP00000282397	0	0	0	0	0.060	0.168	0.650	0.594	0.874
FGF16	KIT	9606.ENSP00000399324	9606.ENSP00000288135	0	0	0	0	0.051	0.168	0.650	0.521	0.850
FGF16	FGFR4	9606.ENSP00000399324	9606.ENSP00000292408	0	0	0	0	0	0.399	0.650	0.973	0.994
FGF16	FGF19	9606.ENSP00000399324	9606.ENSP00000294312	0	0	0	0	0.068	0	0.400	0.578	0.744
FGF16	VEGFD	9606.ENSP00000399324	9606.ENSP00000297904	0	0	0	0	0.058	0	0	0.506	0.515
FGF16	INSR	9606.ENSP00000399324	9606.ENSP00000303830	0	0	0	0	0	0	0.650	0.492	0.814
FGF16	VEGFB	9606.ENSP00000399324	9606.ENSP00000311127	0	0	0	0	0	0	0	0.430	0.430
FGF16	FGF5	9606.ENSP00000399324	9606.ENSP00000311697	0	0	0	0.826	0.054	0	0.400	0.367	0.609
FGF16	MET	9606.ENSP00000399324	9606.ENSP00000317272	0	0	0	0	0.067	0	0.650	0.622	0.865
FGF16	FGF8	9606.ENSP00000399324	9606.ENSP00000321797	0	0	0	0.697	0.100	0	0.400	0.150	0.501
FGF16	PDGFB	9606.ENSP00000399324	9606.ENSP00000330382	0	0	0	0	0.074	0	0	0.643	0.655
FGF16	FGF3	9606.ENSP00000399324	9606.ENSP00000334122	0	0	0.085	0.847	0	0	0.400	0.089	0.456
FGF16	FGFR3	9606.ENSP00000399324	9606.ENSP00000339824	0	0	0	0	0	0.399	0.650	0.838	0.963
FGF16	PDGFA	9606.ENSP00000399324	9606.ENSP00000346508	0	0	0	0	0	0	0	0.433	0.433
FGF16	FGF17	9606.ENSP00000399324	9606.ENSP00000352414	0	0	0	0.654	0.066	0	0.400	0.128	0.469
FGF16	SHOC2	9606.ENSP00000399324	9606.ENSP00000358464	0	0	0	0	0	0	0	0.410	0.410
FGF16	NGF	9606.ENSP00000399324	9606.ENSP00000358525	0	0	0	0	0.047	0	0	0.693	0.695
FGF16	NRAS	9606.ENSP00000399324	9606.ENSP00000358548	0	0	0	0	0.055	0.045	0.500	0.250	0.616
FGF16	TEK	9606.ENSP00000399324	9606.ENSP00000369375	0	0	0	0	0.060	0.168	0.650	0.521	0.851
FGF16	FGF9	9606.ENSP00000399324	9606.ENSP00000371790	0	0	0.052	0.969	0	0	0.400	0.055	0.415
FGF16	GRB2	9606.ENSP00000399324	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.634	0.771
FGF16	IGF1	9606.ENSP00000399324	9606.ENSP00000376637	0	0	0	0	0	0	0	0.770	0.770
FGF16	INS	9606.ENSP00000399324	9606.ENSP00000380432	0	0	0	0	0.074	0	0	0.810	0.816
FGF16	SOS1	9606.ENSP00000399324	9606.ENSP00000384675	0	0	0	0	0.048	0	0.400	0.312	0.572
FGF16	IGF2	9606.ENSP00000399324	9606.ENSP00000391826	0	0	0	0	0	0	0	0.629	0.629
FGF16	FGFR1	9606.ENSP00000399324	9606.ENSP00000393312	0	0	0	0	0.042	0.538	0.900	0.995	0.999
FGF16	NTF3	9606.ENSP00000399324	9606.ENSP00000397297	0	0	0	0	0.042	0	0	0.484	0.485
FGF16	RHOA	9606.ENSP00000399324	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.448	0.450
FGF16	PIK3CB	9606.ENSP00000399324	9606.ENSP00000501150	0	0	0	0	0	0	0.400	0.151	0.468
FGF16	PIK3R1	9606.ENSP00000399324	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.197	0.497
FGF16	KITLG	9606.ENSP00000399324	9606.ENSP00000495951	0	0	0	0	0	0	0	0.507	0.507
FGF16	VEGFC	9606.ENSP00000399324	9606.ENSP00000480043	0	0	0	0	0.058	0	0	0.544	0.552
FGF16	SHC1	9606.ENSP00000399324	9606.ENSP00000401303	0	0	0	0	0.049	0	0.400	0.325	0.581
FGF16	TGFA	9606.ENSP00000399324	9606.ENSP00000404131	0	0	0	0	0.057	0	0	0.585	0.591
FGF16	PGF	9606.ENSP00000399324	9606.ENSP00000451040	0	0	0	0	0	0	0	0.610	0.610
FGF16	PTPN11	9606.ENSP00000399324	9606.ENSP00000489597	0	0	0	0	0.055	0.071	0.400	0.382	0.630
FGF16	HRAS	9606.ENSP00000399324	9606.ENSP00000407586	0	0	0	0	0.055	0.045	0.500	0.291	0.637
FGF16	IGF1R	9606.ENSP00000399324	9606.ENSP00000497069	0	0	0	0	0	0	0.650	0.603	0.855
FGF16	NTRK1	9606.ENSP00000399324	9606.ENSP00000431418	0	0	0	0	0.047	0	0.650	0.691	0.888
FGF16	FGFR2	9606.ENSP00000399324	9606.ENSP00000410294	0	0	0	0	0	0.418	0.900	0.966	0.997
FGF17	FGF4	9606.ENSP00000352414	9606.ENSP00000168712	0	0	0	0.672	0.095	0	0.400	0.226	0.543
FGF17	NGFR	9606.ENSP00000352414	9606.ENSP00000172229	0	0	0	0	0	0	0.650	0.348	0.762
FGF17	FGF20	9606.ENSP00000352414	9606.ENSP00000180166	0	0	0	0.656	0.077	0	0.400	0.128	0.475
FGF17	FGF22	9606.ENSP00000352414	9606.ENSP00000215530	0	0	0	0.656	0.072	0	0.400	0.204	0.518
FGF17	MAPK1	9606.ENSP00000352414	9606.ENSP00000215832	0	0	0	0	0.045	0	0.400	0.304	0.566
FGF17	PIK3R2	9606.ENSP00000352414	9606.ENSP00000222254	0	0	0	0	0.044	0	0.400	0.166	0.479
FGF17	HGF	9606.ENSP00000352414	9606.ENSP00000222390	0	0	0	0	0	0	0	0.872	0.872
FGF17	NFKB1	9606.ENSP00000352414	9606.ENSP00000226574	0	0	0	0	0	0	0	0.417	0.416
FGF17	FGF6	9606.ENSP00000352414	9606.ENSP00000228837	0	0	0.097	0.663	0.048	0	0.400	0.126	0.489
FGF17	FGF23	9606.ENSP00000352414	9606.ENSP00000237837	0	0	0	0	0.063	0	0.400	0.846	0.906
FGF17	FLT3	9606.ENSP00000352414	9606.ENSP00000241453	0	0	0	0	0	0.168	0.650	0.341	0.791
FGF17	PLCG1	9606.ENSP00000352414	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.247	0.607
FGF17	KRAS	9606.ENSP00000352414	9606.ENSP00000256078	0	0	0	0	0.074	0.045	0.500	0.385	0.692
FGF17	PDGFRA	9606.ENSP00000352414	9606.ENSP00000257290	0	0	0	0	0	0.168	0.650	0.521	0.848
FGF17	PDGFRB	9606.ENSP00000352414	9606.ENSP00000261799	0	0	0	0	0	0.168	0.650	0.657	0.891
FGF17	FLT4	9606.ENSP00000352414	9606.ENSP00000261937	0	0	0	0	0.064	0.168	0.650	0.709	0.910
FGF17	GAB1	9606.ENSP00000352414	9606.ENSP00000262995	0	0	0	0	0	0	0.400	0.200	0.499
FGF17	MAPK3	9606.ENSP00000352414	9606.ENSP00000263025	0	0	0	0	0.045	0	0.400	0.547	0.717
FGF17	KDR	9606.ENSP00000352414	9606.ENSP00000263923	0	0	0	0	0	0.168	0.650	0.769	0.927
FGF17	PIK3CA	9606.ENSP00000352414	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.289	0.555
FGF17	FGF2	9606.ENSP00000352414	9606.ENSP00000264498	0	0	0	0	0.052	0	0.400	0.924	0.953
FGF17	FGF7	9606.ENSP00000352414	9606.ENSP00000267843	0	0	0	0.699	0	0	0.400	0.117	0.448
FGF17	FGF18	9606.ENSP00000352414	9606.ENSP00000274625	0	0	0.057	0.941	0.060	0	0.400	0.093	0.453
FGF17	NTRK2	9606.ENSP00000352414	9606.ENSP00000277120	0	0	0	0	0.086	0	0.650	0.338	0.769
FGF17	FLT1	9606.ENSP00000352414	9606.ENSP00000282397	0	0	0	0	0	0.168	0.650	0.593	0.871
FGF17	KIT	9606.ENSP00000352414	9606.ENSP00000288135	0	0	0	0	0.067	0.168	0.650	0.521	0.852
FGF17	FGFR4	9606.ENSP00000352414	9606.ENSP00000292408	0	0	0	0	0.048	0.168	0.650	0.988	0.996
FGF17	FGF19	9606.ENSP00000352414	9606.ENSP00000294312	0	0	0	0	0.042	0	0.400	0.798	0.873
FGF17	VEGFD	9606.ENSP00000352414	9606.ENSP00000297904	0	0	0	0	0.058	0	0	0.506	0.514
FGF17	INSR	9606.ENSP00000352414	9606.ENSP00000303830	0	0	0	0	0	0	0.650	0.483	0.811
FGF17	VEGFB	9606.ENSP00000352414	9606.ENSP00000311127	0	0	0	0	0	0	0	0.420	0.420
FGF17	FGF5	9606.ENSP00000352414	9606.ENSP00000311697	0	0	0	0	0	0	0.400	0.332	0.582
FGF17	MET	9606.ENSP00000352414	9606.ENSP00000317272	0	0	0	0	0.067	0	0.650	0.621	0.865
FGF17	FGF8	9606.ENSP00000352414	9606.ENSP00000321797	0	0	0.059	0.948	0.151	0	0.400	0.075	0.497
FGF17	PDGFB	9606.ENSP00000352414	9606.ENSP00000330382	0	0	0	0	0.075	0	0	0.643	0.655
FGF17	FGF3	9606.ENSP00000352414	9606.ENSP00000334122	0	0	0	0	0.121	0	0.400	0.505	0.716
FGF17	FGFR3	9606.ENSP00000352414	9606.ENSP00000339824	0	0	0	0	0.072	0.168	0.650	0.956	0.986
FGF17	PDGFA	9606.ENSP00000352414	9606.ENSP00000346508	0	0	0	0	0	0	0	0.433	0.433
FGF17	RHOA	9606.ENSP00000352414	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.436	0.438
FGF17	PIK3CB	9606.ENSP00000352414	9606.ENSP00000501150	0	0	0	0	0	0	0.400	0.126	0.453
FGF17	NTF3	9606.ENSP00000352414	9606.ENSP00000397297	0	0	0	0	0.048	0	0	0.480	0.483
FGF17	PIK3R1	9606.ENSP00000352414	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.203	0.501
FGF17	KITLG	9606.ENSP00000352414	9606.ENSP00000495951	0	0	0	0	0	0	0	0.511	0.511
FGF17	FGF9	9606.ENSP00000352414	9606.ENSP00000371790	0	0	0	0.656	0.072	0	0.400	0.237	0.538
FGF17	VEGFC	9606.ENSP00000352414	9606.ENSP00000480043	0	0	0	0	0.058	0	0	0.540	0.548
FGF17	SOS1	9606.ENSP00000352414	9606.ENSP00000384675	0	0	0	0	0.060	0	0.400	0.281	0.559
FGF17	SHC1	9606.ENSP00000352414	9606.ENSP00000401303	0	0	0	0	0	0	0.400	0.299	0.561
FGF17	TGFA	9606.ENSP00000352414	9606.ENSP00000404131	0	0	0	0	0	0	0	0.583	0.583
FGF17	FGF21	9606.ENSP00000352414	9606.ENSP00000471477	0	0	0	0	0.048	0	0	0.595	0.598
FGF17	PTPN11	9606.ENSP00000352414	9606.ENSP00000489597	0	0	0	0	0.055	0.059	0.400	0.357	0.611
FGF17	PGF	9606.ENSP00000352414	9606.ENSP00000451040	0	0	0	0	0.044	0	0	0.609	0.611
FGF17	NRAS	9606.ENSP00000352414	9606.ENSP00000358548	0	0	0	0	0.074	0.045	0.500	0.244	0.621
FGF17	IGF2	9606.ENSP00000352414	9606.ENSP00000391826	0	0	0	0	0	0	0	0.628	0.628
FGF17	HRAS	9606.ENSP00000352414	9606.ENSP00000407586	0	0	0	0	0.074	0.045	0.500	0.285	0.642
FGF17	NGF	9606.ENSP00000352414	9606.ENSP00000358525	0	0	0	0	0.042	0	0	0.695	0.696
FGF17	GRB2	9606.ENSP00000352414	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.592	0.745
FGF17	IGF1	9606.ENSP00000352414	9606.ENSP00000376637	0	0	0	0	0	0	0	0.787	0.787
FGF17	INS	9606.ENSP00000352414	9606.ENSP00000380432	0	0	0	0	0.106	0	0	0.814	0.827
FGF17	TEK	9606.ENSP00000352414	9606.ENSP00000369375	0	0	0	0	0	0.168	0.650	0.521	0.848
FGF17	IGF1R	9606.ENSP00000352414	9606.ENSP00000497069	0	0	0	0	0	0	0.650	0.588	0.849
FGF17	NTRK1	9606.ENSP00000352414	9606.ENSP00000431418	0	0	0	0	0.050	0	0.650	0.691	0.888
FGF17	FGFR2	9606.ENSP00000352414	9606.ENSP00000410294	0	0	0	0	0	0.168	0.900	0.991	0.999
FGF17	FGFR1	9606.ENSP00000352414	9606.ENSP00000393312	0	0	0	0	0	0.168	0.900	0.997	0.999
FGF18	FGF4	9606.ENSP00000274625	9606.ENSP00000168712	0	0	0	0.680	0.042	0	0.400	0.171	0.482
FGF18	NGFR	9606.ENSP00000274625	9606.ENSP00000172229	0	0	0	0	0.044	0	0.650	0.348	0.762
FGF18	FGF20	9606.ENSP00000274625	9606.ENSP00000180166	0	0	0	0.660	0.050	0	0.400	0.277	0.551
FGF18	FGF22	9606.ENSP00000274625	9606.ENSP00000215530	0	0	0	0	0	0	0.400	0.300	0.562
FGF18	MAPK1	9606.ENSP00000274625	9606.ENSP00000215832	0	0	0	0	0.045	0	0.400	0.337	0.587
FGF18	PIK3R2	9606.ENSP00000274625	9606.ENSP00000222254	0	0	0	0	0	0	0.400	0.177	0.485
FGF18	HGF	9606.ENSP00000274625	9606.ENSP00000222390	0	0	0	0	0	0	0	0.874	0.874
FGF18	NFKB1	9606.ENSP00000274625	9606.ENSP00000226574	0	0	0	0	0	0	0	0.423	0.423
FGF18	FGF6	9606.ENSP00000274625	9606.ENSP00000228837	0	0	0.131	0.659	0	0	0.400	0.178	0.534
FGF18	FGF23	9606.ENSP00000274625	9606.ENSP00000237837	0	0	0	0	0.056	0	0.400	0.845	0.904
FGF18	FLT3	9606.ENSP00000274625	9606.ENSP00000241453	0	0	0	0	0	0.168	0.650	0.346	0.793
FGF18	PLCG1	9606.ENSP00000274625	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.240	0.604
FGF18	KRAS	9606.ENSP00000274625	9606.ENSP00000256078	0	0	0	0	0.046	0.045	0.500	0.445	0.713
FGF18	PDGFRA	9606.ENSP00000274625	9606.ENSP00000257290	0	0	0	0	0.042	0.168	0.650	0.552	0.858
FGF18	PDGFRB	9606.ENSP00000274625	9606.ENSP00000261799	0	0	0	0	0.057	0.168	0.650	0.657	0.893
FGF18	FLT4	9606.ENSP00000274625	9606.ENSP00000261937	0	0	0	0	0.055	0.168	0.650	0.710	0.909
FGF18	GAB1	9606.ENSP00000274625	9606.ENSP00000262995	0	0	0	0	0	0	0.400	0.200	0.499
FGF18	MAPK3	9606.ENSP00000274625	9606.ENSP00000263025	0	0	0	0	0.045	0	0.400	0.592	0.746
FGF18	KDR	9606.ENSP00000274625	9606.ENSP00000263923	0	0	0	0	0	0.168	0.650	0.769	0.927
FGF18	PIK3CA	9606.ENSP00000274625	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.290	0.555
FGF18	FGF2	9606.ENSP00000274625	9606.ENSP00000264498	0	0	0	0.631	0.042	0	0.400	0.527	0.704
FGF18	FGF7	9606.ENSP00000274625	9606.ENSP00000267843	0	0	0	0.706	0.045	0	0.400	0.253	0.535
FGF18	VEGFB	9606.ENSP00000274625	9606.ENSP00000311127	0	0	0	0	0	0	0	0.419	0.418
FGF18	RHOA	9606.ENSP00000274625	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.422	0.425
FGF18	MAP2K1	9606.ENSP00000274625	9606.ENSP00000302486	0	0	0	0	0	0	0	0.427	0.427
FGF18	PIK3CB	9606.ENSP00000274625	9606.ENSP00000501150	0	0	0	0	0	0	0.400	0.136	0.459
FGF18	FGF8	9606.ENSP00000274625	9606.ENSP00000321797	0	0	0.064	0.940	0.121	0	0.400	0.069	0.479
FGF18	PIK3R1	9606.ENSP00000274625	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.202	0.500
FGF18	NTF3	9606.ENSP00000274625	9606.ENSP00000397297	0	0	0	0	0.074	0	0	0.488	0.506
FGF18	VEGFD	9606.ENSP00000274625	9606.ENSP00000297904	0	0	0	0	0.060	0	0	0.501	0.511
FGF18	KITLG	9606.ENSP00000274625	9606.ENSP00000495951	0	0	0	0	0	0	0	0.514	0.514
FGF18	PDGFA	9606.ENSP00000274625	9606.ENSP00000346508	0	0	0	0	0.047	0	0	0.540	0.543
FGF18	VEGFC	9606.ENSP00000274625	9606.ENSP00000480043	0	0	0	0	0.058	0	0	0.547	0.555
FGF18	SOS1	9606.ENSP00000274625	9606.ENSP00000384675	0	0	0	0	0	0	0.400	0.308	0.567
FGF18	TGFA	9606.ENSP00000274625	9606.ENSP00000404131	0	0	0	0	0	0	0	0.585	0.585
FGF18	FGF3	9606.ENSP00000274625	9606.ENSP00000334122	0	0	0	0.625	0.048	0	0.400	0.335	0.587
FGF18	FGF9	9606.ENSP00000274625	9606.ENSP00000371790	0	0	0	0.669	0.072	0	0.400	0.322	0.589
FGF18	SHC1	9606.ENSP00000274625	9606.ENSP00000401303	0	0	0	0	0	0	0.400	0.343	0.589
FGF18	FGF21	9606.ENSP00000274625	9606.ENSP00000471477	0	0	0	0	0	0	0	0.593	0.593
FGF18	FGF5	9606.ENSP00000274625	9606.ENSP00000311697	0	0	0	0.620	0	0	0.400	0.354	0.596
FGF18	PGF	9606.ENSP00000274625	9606.ENSP00000451040	0	0	0	0	0.042	0	0	0.609	0.609
FGF18	PTPN11	9606.ENSP00000274625	9606.ENSP00000489597	0	0	0	0	0.055	0.059	0.400	0.383	0.627
FGF18	IGF2	9606.ENSP00000274625	9606.ENSP00000391826	0	0	0	0	0.065	0	0	0.627	0.636
FGF18	NRAS	9606.ENSP00000274625	9606.ENSP00000358548	0	0	0	0	0.046	0.045	0.500	0.315	0.646
FGF18	PDGFB	9606.ENSP00000274625	9606.ENSP00000330382	0	0	0	0	0.068	0	0	0.643	0.653
FGF18	HRAS	9606.ENSP00000274625	9606.ENSP00000407586	0	0	0	0	0.046	0.045	0.500	0.347	0.662
FGF18	NGF	9606.ENSP00000274625	9606.ENSP00000358525	0	0	0	0	0.056	0	0	0.696	0.701
FGF18	FGF19	9606.ENSP00000274625	9606.ENSP00000294312	0	0	0	0	0.049	0	0.400	0.594	0.748
FGF18	NTRK2	9606.ENSP00000274625	9606.ENSP00000277120	0	0	0	0	0	0	0.650	0.336	0.757
FGF18	GRB2	9606.ENSP00000274625	9606.ENSP00000376345	0	0	0	0	0	0	0.400	0.656	0.784
FGF18	IGF1	9606.ENSP00000274625	9606.ENSP00000376637	0	0	0	0	0.054	0	0	0.794	0.797
